content_id,bid_price_x,gender,age,following_cnt,pay_count,parcel_post_count,transfer_count,chat_count,price,flag_used,emergency_cnt,comment_cnt,interest,pfavcnt,click,name,keyword,대분류명,중분류명,노출정도
57662781,54.528301886792455,2.0,36.679245283018865,4.8584905660377355,1.0660377358490567,7.981132075471698,0.19811320754716982,0.05660377358490566,15000.0,2.0,1.0,36.0,14027.0,771.0,0.018867924528301886,2+1  한정행사! 인생 역전 피부!! 파데의  절대적 지존 ! !!,"cellskin,파운데이션,파데,쿠션",8,"파데,쿠션",106
57662971,50.0,2.0,43.96969696969697,4.484848484848484,0.2727272727272727,0.8181818181818182,0.0,0.0,,,,,,,0.0,,,21,,33
57716049,59.89473684210526,2.0,36.43157894736842,8.83157894736842,0.3105263157894737,0.7210526315789474,0.010526315789473684,0.005263157894736842,14000.0,2.0,5.0,41.0,61829.0,3922.0,0.015789473684210527,판매1위속눈썹 연장 그만!  세번터치로 연장 속눈썹이?! 신세계 마스카라,"셀스킨,마스카라,워터프루프,속눈썹,롱래쉬",8,메이크업,190
57895412,57.28464419475655,1.2284644194756553,29.198501872659175,10.112359550561798,2.7265917602996255,3.9812734082397006,0.10112359550561797,0.4794007490636704,70000.0,1.0,13.0,139.0,266207.0,2910.0,0.04868913857677903,I 중고 태블릿 판매 -- 갤럭시 아이패드 LG 화웨이 7만원부터,"중고,태블릿,중고테블릿,갤럭시,아이패드",19,핸드폰,267
59469622,50.0,1.0,37.076036866359445,6.709677419354839,1.9700460829493087,0.7488479262672811,2.043778801843318,1.7788018433179724,40000.0,2.0,31.0,60.0,251059.0,2757.0,0.0069124423963133645,18K 24K 대나무목걸이 도금목걸이 금목걸이 순금목걸이 도금팔찌 금반지,"18k도금,도금목걸이,도금팔찌,남자목걸이,도금",18,"팔찌(도금,금은팔찌,목걸이)",434
59469639,50.0,1.0,36.58966565349544,6.027355623100304,1.817629179331307,1.4924012158054711,0.03343465045592705,1.6930091185410334,40000.0,2.0,16.0,76.0,310939.0,3257.0,0.00911854103343465,18K 24K 대나무목걸이 금목걸이 도금목걸이 도금팔찌 순금목걸이 금반지,"대나무목걸이,금목걸이,남자도금목걸이,도금,도금팔찌",18,"팔찌(도금,금은팔찌,목걸이)",329
60817060,50.0,1.0,49.666666666666664,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,21,,3
60817065,50.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,21,,4
66740919,50.0,1.2072072072072073,40.531531531531535,32.93693693693694,6.828828828828829,12.63963963963964,0.5585585585585585,0.14414414414414414,12000.0,2.0,3.0,49.0,26811.0,1870.0,0.036036036036036036,"탈모.번장1위.후기인증/유기농어성초액(1년숙성)-탈모,지루,비듬,가려움",,8,화장품기초세트,111
68906863,54.583333333333336,0.6666666666666666,23.5,1.5,1.2916666666666667,0.3333333333333333,0.0,0.08333333333333333,1000000.0,1.0,7.0,135.0,180816.0,732.0,0.08333333333333333,"[""중고정품""]30~500만원대 명품시계 처분","태그호이어,로렉스,해밀턴,프레드릭콘스탄트,오리스",18,명품시계,24
70548220,50.11764705882353,0.9882352941176471,31.32941176470588,21.058823529411764,0.8117647058823529,0.4117647058823529,0.08235294117647059,0.2823529411764706,90000.0,2.0,4.0,18.0,16312.0,252.0,0.03529411764705882,[당일] 가성비 머플러 전기종가능! 아크라 포빅 요시무라 모양,"아크라포빅,아크라머플러,아크라포빅머플러,짭크라,짭크라포빅",20,바이크 튜닝용품(머플러 등),85
71693469,54.07462686567164,1.0,36.0,6.749253731343283,6.044776119402985,1.6776119402985075,5.2477611940298505,1.146268656716418,59000.0,2.0,7.0,27.0,84502.0,1091.0,0.026865671641791045,18K 24K 팔각팔찌 금팔찌 도금팔찌 금도금팔찌 도금목걸이 순금팔찌,"18k,도금팔찌,팔각팔찌,금팔찌,24k",18,"팔찌(도금,금은팔찌,목걸이)",335
72580333,56.96976854038734,1.1535191308455361,36.03377420878602,9.351913084553614,0.9558337269721304,2.6688710439300896,0.16013226263580538,0.2671232876712329,280000.0,2.0,3.0,244.0,21926.0,683.0,0.019603212092583845,팔각팔찌/24k순금도금+순은/남자/명품/금팔찌/은팔찌/도금팔찌/실버/시계,"도금,금팔찌,18k,은팔찌,금목걸이",18,"팔찌(도금,금은팔찌,목걸이)",4234
73171724,50.00990295107942,1.1653792830263419,34.276490394137454,14.883343236284412,2.0861556743909686,9.13032283620519,0.14874232521291345,0.6375519904931669,10000000.0,1.0,0.0,1.0,5551.0,38.0,0.007526242820360468,명품매입/지방시/루이비통/구찌/입생로랑/디올/오프화이트/스톤/톰브라운,"몽클레어,스톤,지방시,톰브라운,구찌",5,"(분류안된것들)명품, 맨투맨",5049
74030132,50.0,1.1743827160493827,42.29320987654321,7.467592592592593,1.3410493827160495,1.3024691358024691,0.1743827160493827,0.09104938271604938,79500.0,2.0,0.0,4.0,6702.0,256.0,0.024691358024691357,20만원안마기특가,"안마의자,안마기,헬스기구,마사지기,운동기구",1,안마의자,648
74872633,52.280701754385966,1.0,30.064327485380115,7.099415204678363,3.818713450292398,0.935672514619883,5.128654970760234,0.23976608187134502,30000.0,2.0,0.0,0.0,7011.0,219.0,0.017543859649122806,롤링 ALL 골드체인 반지 특수 세공,"체인반지,18k,24K,금반지,도금",18,"팔찌(도금,금은팔찌,목걸이)",171
74873269,50.0,1.0,36.980606060606064,6.3987878787878785,1.3624242424242423,1.6763636363636363,0.013333333333333334,0.5793939393939394,129000.0,2.0,2.0,1.0,27944.0,273.0,0.014545454545454545,18k  24k 다이아 팔각팔찌 23mm 도금팔찌 금팔찌 금목걸이 순금,"18k,도금팔찌,팔각팔찌,금팔찌,24k",18,"팔찌(도금,금은팔찌,목걸이)",825
