user_id,gender,age,following_cnt,pay_count,parcel_post_count,transfer_count,chat_count,count,content_id
6170332,1,35,0,0,0,0,0,2,162188490
6322268,1,24,23,0,0,0,1,4,162188354
6322268,1,24,23,0,0,0,1,4,163059949
6322268,1,24,23,0,0,0,1,4,160958225
6322268,1,24,23,0,0,0,1,4,163149174
12349196,1,35,5,0,0,0,0,1,162921530
6438260,0,0,2,0,0,0,0,1,160262785
1837071,2,22,4,0,0,0,0,1,135394466
9861873,1,46,0,0,0,0,0,1,107649567
4325383,2,57,10,1,0,0,0,6,161755596
4325383,2,57,10,1,0,0,0,6,161603856
4325383,2,57,10,1,0,0,0,6,152625228
4325383,2,57,10,1,0,0,0,6,163025111
4325383,2,57,10,1,0,0,0,6,162188490
4325383,2,57,10,1,0,0,0,6,162523203
12381152,1,39,0,0,0,0,0,10,161404917
12381152,1,39,0,0,0,0,0,10,161404917
12381152,1,39,0,0,0,0,0,10,161404917
12381152,1,39,0,0,0,0,0,10,163216039
12381152,1,39,0,0,0,0,0,10,159705415
12381152,1,39,0,0,0,0,0,10,160206965
12381152,1,39,0,0,0,0,0,10,162124420
12381152,1,39,0,0,0,0,0,10,162124420
12381152,1,39,0,0,0,0,0,10,160207362
12381152,1,39,0,0,0,0,0,10,160206897
8169285,1,56,2,0,0,0,0,2,132419409
8169285,1,56,2,0,0,0,0,2,135533363
12887987,1,24,7,2,1,0,0,10,161903410
12887987,1,24,7,2,1,0,0,10,163146179
12887987,1,24,7,2,1,0,0,10,159810809
12887987,1,24,7,2,1,0,0,10,163146179
12887987,1,24,7,2,1,0,0,10,162177594
12887987,1,24,7,2,1,0,0,10,162177594
12887987,1,24,7,2,1,0,0,10,163146179
12887987,1,24,7,2,1,0,0,10,162005939
12887987,1,24,7,2,1,0,0,10,128053040
12887987,1,24,7,2,1,0,0,10,159810809
77266273,1,34,0,0,0,0,0,1,104223605
74943399,1,41,0,0,0,0,0,1,162523203
11524626,0,0,2,0,0,0,0,2,162188680
11524626,0,0,2,0,0,0,0,2,162194690
76475993,1,24,0,0,0,0,0,2,122454736
76475993,1,24,0,0,0,0,0,2,122454736
76149595,1,48,6,0,0,0,0,4,162729183
76149595,1,48,6,0,0,0,0,4,162034223
76149595,1,48,6,0,0,0,0,4,163104983
76149595,1,48,6,0,0,0,0,4,162034223
76384732,1,55,0,0,0,0,0,1,159897047
76939258,1,71,1,0,0,0,0,1,161466507
4236658,1,28,19,0,0,0,0,2,163219812
4236658,1,28,19,0,0,0,0,2,160080269
10859192,1,46,0,0,0,0,0,6,162194051
10859192,1,46,0,0,0,0,0,6,150570385
10859192,1,46,0,0,0,0,0,6,162824769
10859192,1,46,0,0,0,0,0,6,162521007
10859192,1,46,0,0,0,0,0,6,162521007
10859192,1,46,0,0,0,0,0,6,163230563
5510010,1,19,0,0,0,0,0,1,158260898
960251,2,25,8,0,0,0,2,4,161586265
960251,2,25,8,0,0,0,2,4,162194133
960251,2,25,8,0,0,0,2,4,162187689
960251,2,25,8,0,0,0,2,4,150570385
2960954,1,24,11,2,0,0,5,1,162188680
75028441,1,21,0,0,0,0,0,4,142709176
75028441,1,21,0,0,0,0,0,4,149696795
75028441,1,21,0,0,0,0,0,4,162824769
75028441,1,21,0,0,0,0,0,4,150570385
77166102,1,43,0,0,0,0,0,3,162889162
77166102,1,43,0,0,0,0,0,3,161404917
77166102,1,43,0,0,0,0,0,3,160207296
77213099,2,55,1,0,0,0,0,1,161570412
76872502,1,17,0,0,0,0,0,1,162524627
6361154,1,18,5,0,0,0,0,3,163064690
6361154,1,18,5,0,0,0,0,3,162795892
6361154,1,18,5,0,0,0,0,3,137074919
7784906,2,27,0,0,0,0,0,25,142540474
7784906,2,27,0,0,0,0,0,25,150570385
7784906,2,27,0,0,0,0,0,25,162345750
7784906,2,27,0,0,0,0,0,25,162345750
7784906,2,27,0,0,0,0,0,25,161582197
7784906,2,27,0,0,0,0,0,25,161582197
7784906,2,27,0,0,0,0,0,25,162738459
7784906,2,27,0,0,0,0,0,25,161753923
7784906,2,27,0,0,0,0,0,25,162975729
7784906,2,27,0,0,0,0,0,25,162345750
7784906,2,27,0,0,0,0,0,25,163004678
7784906,2,27,0,0,0,0,0,25,163004678
7784906,2,27,0,0,0,0,0,25,162738459
7784906,2,27,0,0,0,0,0,25,162345750
7784906,2,27,0,0,0,0,0,25,161582197
7784906,2,27,0,0,0,0,0,25,142540951
7784906,2,27,0,0,0,0,0,25,163004678
7784906,2,27,0,0,0,0,0,25,163004678
7784906,2,27,0,0,0,0,0,25,162345750
7784906,2,27,0,0,0,0,0,25,162738459
7784906,2,27,0,0,0,0,0,25,162345750
7784906,2,27,0,0,0,0,0,25,161582197
7784906,2,27,0,0,0,0,0,25,162738459
7784906,2,27,0,0,0,0,0,25,162345750
7784906,2,27,0,0,0,0,0,25,162345750
8611051,2,28,0,0,0,0,0,1,149152509
11204520,1,26,0,0,0,0,0,1,132419409
6004032,1,28,10,4,6,0,0,1,162470228
75675033,2,43,0,0,0,0,0,1,163156403
6503939,2,29,0,6,0,0,0,1,160207213
77288795,1,39,0,0,0,0,0,3,163215908
77288795,1,39,0,0,0,0,0,3,162469894
77288795,1,39,0,0,0,0,0,3,162469538
404632,2,27,1,0,0,0,0,1,161579014
3523454,1,46,0,0,0,0,0,1,142709176
8623957,1,15,2,4,1,0,1,1,137072270
77330815,1,24,0,0,0,0,0,2,162587120
77330815,1,24,0,0,0,0,0,2,153718218
75783858,1,41,0,0,0,0,0,3,163068786
75783858,1,41,0,0,0,0,0,3,152625610
75783858,1,41,0,0,0,0,0,3,161466507
11387677,1,25,0,0,0,0,0,1,146485304
1260619,1,27,0,0,0,0,0,2,154008478
1260619,1,27,0,0,0,0,0,2,104223605
76212726,1,43,0,0,0,0,0,1,162794074
10668256,2,47,2,0,0,0,1,2,137086200
10668256,2,47,2,0,0,0,1,2,137083455
10312746,2,46,1,0,0,0,0,3,109197812
10312746,2,46,1,0,0,0,0,3,109197812
10312746,2,46,1,0,0,0,0,3,109197812
5107945,1,61,11,0,2,0,0,2,157553484
5107945,1,61,11,0,2,0,0,2,162719782
7523504,2,22,0,0,0,0,0,1,162523203
75184363,1,61,0,0,0,0,0,2,162806909
75184363,1,61,0,0,0,0,0,2,152826099
6588911,0,0,1,0,0,0,0,1,159799144
74919209,1,31,2,0,0,0,0,1,162469894
2835309,1,29,2,6,0,0,0,4,139123819
2835309,1,29,2,6,0,0,0,4,142540474
2835309,1,29,2,6,0,0,0,4,152627715
2835309,1,29,2,6,0,0,0,4,162187689
6201583,1,31,4,0,1,0,1,1,162732366
74360593,1,44,0,0,0,0,0,1,149572985
77330148,1,23,0,0,0,0,0,10,151668868
77330148,1,23,0,0,0,0,0,10,162624497
77330148,1,23,0,0,0,0,0,10,140116266
77330148,1,23,0,0,0,0,0,10,139841663
77330148,1,23,0,0,0,0,0,10,159456977
77330148,1,23,0,0,0,0,0,10,158321281
77330148,1,23,0,0,0,0,0,10,158321281
77330148,1,23,0,0,0,0,0,10,158321281
77330148,1,23,0,0,0,0,0,10,158321281
77330148,1,23,0,0,0,0,0,10,140116266
12240105,1,48,0,0,0,0,0,1,153008357
9718500,0,0,8,0,0,0,0,4,163223137
9718500,0,0,8,0,0,0,0,4,163223137
9718500,0,0,8,0,0,0,0,4,163223137
9718500,0,0,8,0,0,0,0,4,163223137
9056463,0,0,0,0,0,0,0,3,161284353
9056463,0,0,0,0,0,0,0,3,161402819
9056463,0,0,0,0,0,0,0,3,161284353
74510900,1,21,1,0,0,0,0,41,162950099
74510900,1,21,1,0,0,0,0,41,162705413
74510900,1,21,1,0,0,0,0,41,162881184
74510900,1,21,1,0,0,0,0,41,162881184
74510900,1,21,1,0,0,0,0,41,162881184
74510900,1,21,1,0,0,0,0,41,163229902
74510900,1,21,1,0,0,0,0,41,163229902
74510900,1,21,1,0,0,0,0,41,163150354
74510900,1,21,1,0,0,0,0,41,152848353
74510900,1,21,1,0,0,0,0,41,152627715
74510900,1,21,1,0,0,0,0,41,163150354
74510900,1,21,1,0,0,0,0,41,149152509
74510900,1,21,1,0,0,0,0,41,162705413
74510900,1,21,1,0,0,0,0,41,162194322
74510900,1,21,1,0,0,0,0,41,149152299
74510900,1,21,1,0,0,0,0,41,163242858
74510900,1,21,1,0,0,0,0,41,163242858
74510900,1,21,1,0,0,0,0,41,163243008
74510900,1,21,1,0,0,0,0,41,163243008
74510900,1,21,1,0,0,0,0,41,163243008
74510900,1,21,1,0,0,0,0,41,163229902
74510900,1,21,1,0,0,0,0,41,163150354
74510900,1,21,1,0,0,0,0,41,162261068
74510900,1,21,1,0,0,0,0,41,163229197
74510900,1,21,1,0,0,0,0,41,162705413
74510900,1,21,1,0,0,0,0,41,152848353
74510900,1,21,1,0,0,0,0,41,163242858
74510900,1,21,1,0,0,0,0,41,163150354
74510900,1,21,1,0,0,0,0,41,152627715
74510900,1,21,1,0,0,0,0,41,163242858
74510900,1,21,1,0,0,0,0,41,137119700
74510900,1,21,1,0,0,0,0,41,162521007
74510900,1,21,1,0,0,0,0,41,162975947
74510900,1,21,1,0,0,0,0,41,152629045
74510900,1,21,1,0,0,0,0,41,162975947
74510900,1,21,1,0,0,0,0,41,163243008
74510900,1,21,1,0,0,0,0,41,163242858
74510900,1,21,1,0,0,0,0,41,163242858
74510900,1,21,1,0,0,0,0,41,163242858
74510900,1,21,1,0,0,0,0,41,163242858
74510900,1,21,1,0,0,0,0,41,163242858
75428067,1,52,0,0,0,0,0,1,162993130
76652204,1,19,0,0,0,0,0,3,162194740
76652204,1,19,0,0,0,0,0,3,163025604
76652204,1,19,0,0,0,0,0,3,162523203
138810,2,27,18,2,123,0,1,1,162624844
7643504,1,21,0,0,0,0,0,1,131351152
77158860,1,83,1,0,0,0,0,2,161397461
77158860,1,83,1,0,0,0,0,2,136922144
11950583,1,28,0,0,0,0,0,7,163230563
11950583,1,28,0,0,0,0,0,7,162634982
11950583,1,28,0,0,0,0,0,7,155158970
11950583,1,28,0,0,0,0,0,7,155158970
11950583,1,28,0,0,0,0,0,7,162541075
11950583,1,28,0,0,0,0,0,7,162523203
11950583,1,28,0,0,0,0,0,7,163230563
76664369,2,57,0,0,0,0,0,1,161397461
12668542,1,51,1,0,0,0,0,1,161028809
8821324,0,0,1,0,0,0,0,6,163058920
8821324,0,0,1,0,0,0,0,6,152628748
8821324,0,0,1,0,0,0,0,6,163056695
8821324,0,0,1,0,0,0,0,6,163060058
8821324,0,0,1,0,0,0,0,6,163059949
8821324,0,0,1,0,0,0,0,6,163243990
77330805,1,42,0,0,0,0,0,5,161003516
77330805,1,42,0,0,0,0,0,5,163025604
77330805,1,42,0,0,0,0,0,5,163025604
77330805,1,42,0,0,0,0,0,5,163025604
77330805,1,42,0,0,0,0,0,5,163025864
6039676,0,0,1,0,0,0,0,2,135533363
6039676,0,0,1,0,0,0,0,2,140116266
77227083,1,20,0,0,0,0,0,6,159705415
77227083,1,20,0,0,0,0,0,6,163216100
77227083,1,20,0,0,0,0,0,6,162124420
77227083,1,20,0,0,0,0,0,6,160206897
77227083,1,20,0,0,0,0,0,6,162124515
77227083,1,20,0,0,0,0,0,6,160206965
8089964,0,0,1,0,0,0,0,2,162523203
8089964,0,0,1,0,0,0,0,2,162523203
6272991,2,20,6,0,1,0,0,1,162194740
7804643,2,21,0,0,0,1,0,3,137073840
7804643,2,21,0,0,0,1,0,3,162523976
7804643,2,21,0,0,0,1,0,3,163062465
5761614,2,65,35,11,58,0,0,5,163201503
5761614,2,65,35,11,58,0,0,5,163201503
5761614,2,65,35,11,58,0,0,5,162759870
5761614,2,65,35,11,58,0,0,5,162599176
5761614,2,65,35,11,58,0,0,5,162759870
440896,0,0,0,0,0,0,0,3,160206897
440896,0,0,0,0,0,0,0,3,162470228
440896,0,0,0,0,0,0,0,3,151932477
4590556,1,23,0,1,0,0,0,17,161404917
4590556,1,23,0,1,0,0,0,17,162470348
4590556,1,23,0,1,0,0,0,17,162124420
4590556,1,23,0,1,0,0,0,17,162470348
4590556,1,23,0,1,0,0,0,17,160206965
4590556,1,23,0,1,0,0,0,17,162470348
4590556,1,23,0,1,0,0,0,17,160207296
4590556,1,23,0,1,0,0,0,17,160206897
4590556,1,23,0,1,0,0,0,17,160206897
4590556,1,23,0,1,0,0,0,17,159705415
4590556,1,23,0,1,0,0,0,17,160207432
4590556,1,23,0,1,0,0,0,17,160207296
4590556,1,23,0,1,0,0,0,17,160206897
4590556,1,23,0,1,0,0,0,17,163219776
4590556,1,23,0,1,0,0,0,17,160207432
4590556,1,23,0,1,0,0,0,17,160207213
4590556,1,23,0,1,0,0,0,17,163219681
77272476,1,45,0,0,0,0,0,2,153730697
77272476,1,45,0,0,0,0,0,2,137622872
12052098,0,25,1,0,0,0,0,1,161284353
5252095,1,40,0,0,0,0,0,1,155212012
76646681,1,21,0,0,0,0,0,1,162188680
235864,1,46,4,0,0,0,0,4,100010275
235864,1,46,4,0,0,0,0,4,100010275
235864,1,46,4,0,0,0,0,4,100010275
235864,1,46,4,0,0,0,0,4,100010275
77138478,2,75,0,0,0,0,0,1,162247771
11441266,1,34,0,1,0,0,0,1,163026771
3733653,2,59,64,0,0,0,0,2,135051633
3733653,2,59,64,0,0,0,0,2,135051633
11215149,0,0,0,0,0,0,0,2,161508998
11215149,0,0,0,0,0,0,0,2,159842308
77264868,2,28,0,0,0,0,0,1,158143140
3862608,2,41,48,1,0,0,0,5,161694370
3862608,2,41,48,1,0,0,0,5,160318883
3862608,2,41,48,1,0,0,0,5,161694370
3862608,2,41,48,1,0,0,0,5,163082806
3862608,2,41,48,1,0,0,0,5,163082806
4114138,2,33,36,0,10,0,0,2,163223137
4114138,2,33,36,0,10,0,0,2,163223137
2329204,2,27,2,3,3,1,0,2,162188490
2329204,2,27,2,3,3,1,0,2,162523203
12222029,2,27,1,5,0,0,0,1,162942163
75910052,2,40,3,0,0,0,0,2,162247771
75910052,2,40,3,0,0,0,0,2,162247771
2230970,1,19,0,0,0,0,0,2,161903475
2230970,1,19,0,0,0,0,0,2,162949440
12249998,2,44,0,0,0,0,0,3,110268615
12249998,2,44,0,0,0,0,0,3,110268615
12249998,2,44,0,0,0,0,0,3,110268615
3123084,1,36,1,0,0,0,0,1,162681452
7219581,1,21,1,0,0,0,0,3,162188680
7219581,1,21,1,0,0,0,0,3,162188680
7219581,1,21,1,0,0,0,0,3,162194690
5206693,1,26,32,0,0,0,0,1,162188490
77331063,1,54,0,0,0,0,0,1,162984153
4133957,1,36,2,2,0,0,1,1,160702101
8339565,1,25,1,0,0,0,0,1,162520302
3527196,1,50,0,0,0,0,0,1,159182239
11417239,0,0,0,0,0,0,0,3,162188490
11417239,0,0,0,0,0,0,0,3,162194322
11417239,0,0,0,0,0,0,0,3,161659993
12381493,1,23,0,1,1,0,0,27,162124420
12381493,1,23,0,1,1,0,0,27,160207362
12381493,1,23,0,1,1,0,0,27,160207362
12381493,1,23,0,1,1,0,0,27,160207296
12381493,1,23,0,1,1,0,0,27,160207296
12381493,1,23,0,1,1,0,0,27,161404917
12381493,1,23,0,1,1,0,0,27,162889162
12381493,1,23,0,1,1,0,0,27,160207432
12381493,1,23,0,1,1,0,0,27,160207362
12381493,1,23,0,1,1,0,0,27,160207362
12381493,1,23,0,1,1,0,0,27,163216014
12381493,1,23,0,1,1,0,0,27,162888990
12381493,1,23,0,1,1,0,0,27,162888990
12381493,1,23,0,1,1,0,0,27,163216014
12381493,1,23,0,1,1,0,0,27,163216014
12381493,1,23,0,1,1,0,0,27,163216014
12381493,1,23,0,1,1,0,0,27,160206897
12381493,1,23,0,1,1,0,0,27,162124515
12381493,1,23,0,1,1,0,0,27,160207213
12381493,1,23,0,1,1,0,0,27,162124515
12381493,1,23,0,1,1,0,0,27,162124420
12381493,1,23,0,1,1,0,0,27,162889162
12381493,1,23,0,1,1,0,0,27,162124420
12381493,1,23,0,1,1,0,0,27,162889162
12381493,1,23,0,1,1,0,0,27,160207213
12381493,1,23,0,1,1,0,0,27,160207362
12381493,1,23,0,1,1,0,0,27,162124420
75248909,1,37,0,0,0,0,0,1,155311620
74913595,1,30,0,0,0,0,1,1,162523203
6135539,1,34,54,0,0,0,0,5,163058920
6135539,1,34,54,0,0,0,0,5,163058920
6135539,1,34,54,0,0,0,0,5,163058920
6135539,1,34,54,0,0,0,0,5,162881184
6135539,1,34,54,0,0,0,0,5,137118036
8117857,2,36,4,0,0,0,0,2,130345891
8117857,2,36,4,0,0,0,0,2,137079472
12373998,2,50,0,0,0,0,0,2,162247771
12373998,2,50,0,0,0,0,0,2,162247771
77272186,1,24,0,0,0,0,0,1,162729496
1619481,1,50,28,7,123,3,2,1,162847787
9940905,1,53,3,1,0,0,0,2,162194322
9940905,1,53,3,1,0,0,0,2,162520302
76752161,1,26,0,0,0,0,0,8,163243133
76752161,1,26,0,0,0,0,0,8,137118198
76752161,1,26,0,0,0,0,0,8,162523203
76752161,1,26,0,0,0,0,0,8,162769539
76752161,1,26,0,0,0,0,0,8,163243133
76752161,1,26,0,0,0,0,0,8,163243133
76752161,1,26,0,0,0,0,0,8,163243133
76752161,1,26,0,0,0,0,0,8,162769539
2380214,2,48,16,0,136,0,0,2,163132249
2380214,2,48,16,0,136,0,0,2,162744190
77043604,2,27,3,0,0,0,0,2,162975947
77043604,2,27,3,0,0,0,0,2,162975947
5787451,0,0,0,0,0,0,0,2,162726725
5787451,0,0,0,0,0,0,0,2,162523203
6889221,1,26,3,0,0,0,0,1,135533363
12115031,2,43,2,1,0,0,0,2,127225836
12115031,2,43,2,1,0,0,0,2,127225836
4276636,1,38,0,26,0,0,1,16,161295217
4276636,1,38,0,26,0,0,1,16,159182239
4276636,1,38,0,26,0,0,1,16,163230563
4276636,1,38,0,26,0,0,1,16,163230563
4276636,1,38,0,26,0,0,1,16,163028197
4276636,1,38,0,26,0,0,1,16,162521007
4276636,1,38,0,26,0,0,1,16,163059949
4276636,1,38,0,26,0,0,1,16,159646072
4276636,1,38,0,26,0,0,1,16,161479177
4276636,1,38,0,26,0,0,1,16,162188354
4276636,1,38,0,26,0,0,1,16,163059949
4276636,1,38,0,26,0,0,1,16,161295217
4276636,1,38,0,26,0,0,1,16,161485525
4276636,1,38,0,26,0,0,1,16,161528170
4276636,1,38,0,26,0,0,1,16,162714883
4276636,1,38,0,26,0,0,1,16,163243008
77200876,2,78,0,0,0,0,0,14,162523203
77200876,2,78,0,0,0,0,0,14,162194740
77200876,2,78,0,0,0,0,0,14,160459141
77200876,2,78,0,0,0,0,0,14,162983065
77200876,2,78,0,0,0,0,0,14,139123532
77200876,2,78,0,0,0,0,0,14,162892746
77200876,2,78,0,0,0,0,0,14,162523203
77200876,2,78,0,0,0,0,0,14,160468948
77200876,2,78,0,0,0,0,0,14,162638657
77200876,2,78,0,0,0,0,0,14,160459141
77200876,2,78,0,0,0,0,0,14,159042640
77200876,2,78,0,0,0,0,0,14,163025864
77200876,2,78,0,0,0,0,0,14,163025864
77200876,2,78,0,0,0,0,0,14,159897047
4783523,0,0,0,0,0,0,0,1,149152076
6484040,0,0,1,0,0,0,0,3,130345479
6484040,0,0,1,0,0,0,0,3,137072270
6484040,0,0,1,0,0,0,0,3,137072639
10900797,2,24,1,0,0,0,0,3,161903410
10900797,2,24,1,0,0,0,0,3,163063044
10900797,2,24,1,0,0,0,0,3,163146179
75238960,2,50,30,0,0,0,0,3,161570412
75238960,2,50,30,0,0,0,0,3,160945625
75238960,2,50,30,0,0,0,0,3,160945625
76832741,1,15,0,1,0,0,0,12,162523203
76832741,1,15,0,1,0,0,0,12,163152329
76832741,1,15,0,1,0,0,0,12,162188490
76832741,1,15,0,1,0,0,0,12,163025604
76832741,1,15,0,1,0,0,0,12,162638657
76832741,1,15,0,1,0,0,0,12,162983065
76832741,1,15,0,1,0,0,0,12,163025604
76832741,1,15,0,1,0,0,0,12,162680480
76832741,1,15,0,1,0,0,0,12,161003516
76832741,1,15,0,1,0,0,0,12,163025604
76832741,1,15,0,1,0,0,0,12,163025604
76832741,1,15,0,1,0,0,0,12,162194740
77329505,2,48,1,0,0,0,0,2,147072614
77329505,2,48,1,0,0,0,0,2,147072614
6856863,1,23,2,1,0,0,1,5,163135587
6856863,1,23,2,1,0,0,1,5,161295217
6856863,1,23,2,1,0,0,1,5,156423859
6856863,1,23,2,1,0,0,1,5,156423859
6856863,1,23,2,1,0,0,1,5,156423859
4625755,1,17,4,0,0,0,2,2,147072614
4625755,1,17,4,0,0,0,2,2,160854606
12208085,2,72,19,0,0,0,0,1,162247771
12590954,2,51,36,11,0,0,0,1,163051037
11352029,1,31,12,3,0,0,6,1,161162684
76990222,1,68,0,0,0,0,0,1,145094413
77300579,1,27,0,0,0,0,0,2,100010275
77300579,1,27,0,0,0,0,0,2,162469894
3743749,1,44,2,4,0,0,1,1,162271624
7135733,2,21,0,0,0,0,0,1,155098210
5262641,1,19,2,0,1,0,0,1,130346033
7378570,0,0,0,0,0,0,0,6,100010275
7378570,0,0,0,0,0,0,0,6,162469146
7378570,0,0,0,0,0,0,0,6,104223605
7378570,0,0,0,0,0,0,0,6,162469284
7378570,0,0,0,0,0,0,0,6,160207362
7378570,0,0,0,0,0,0,0,6,125842831
12684276,1,33,4,0,0,0,0,9,162523203
12684276,1,33,4,0,0,0,0,9,162194740
12684276,1,33,4,0,0,0,0,9,160468948
12684276,1,33,4,0,0,0,0,9,160468948
12684276,1,33,4,0,0,0,0,9,162983065
12684276,1,33,4,0,0,0,0,9,150978187
12684276,1,33,4,0,0,0,0,9,162194740
12684276,1,33,4,0,0,0,0,9,163025604
12684276,1,33,4,0,0,0,0,9,163025864
5202002,1,34,4,0,0,0,0,2,149152076
5202002,1,34,4,0,0,0,0,2,149152076
7585737,2,19,50,0,0,0,0,2,160964869
7585737,2,19,50,0,0,0,0,2,158057178
77125953,1,40,0,0,0,0,0,1,122643000
2461131,1,44,3,0,0,0,0,3,162681452
2461131,1,44,3,0,0,0,0,3,156423859
2461131,1,44,3,0,0,0,0,3,163028197
3376700,1,62,1,0,0,0,0,1,157966053
4605274,0,0,13,0,0,0,1,6,163230432
4605274,0,0,13,0,0,0,1,6,162194322
4605274,0,0,13,0,0,0,1,6,162523301
4605274,0,0,13,0,0,0,1,6,137118119
4605274,0,0,13,0,0,0,1,6,159900430
4605274,0,0,13,0,0,0,1,6,155158970
11294892,1,27,0,1,0,0,0,1,151932477
2327287,1,52,4,0,0,0,1,3,130345479
2327287,1,52,4,0,0,0,1,3,130345479
2327287,1,52,4,0,0,0,1,3,133954413
5618927,2,52,48,7,9,0,0,1,162866032
9761186,0,0,1,0,0,0,0,1,157545980
5579153,1,19,2,2,0,0,0,2,162551551
5579153,1,19,2,2,0,0,0,2,162524627
12071100,1,36,0,0,0,0,0,1,163063044
2921115,0,0,0,0,0,0,0,2,155158970
2921115,0,0,0,0,0,0,0,2,162194390
6102987,0,0,2,0,0,0,0,2,162194690
6102987,0,0,2,0,0,0,0,2,162194690
76564698,1,43,1,0,0,0,0,2,162188680
76564698,1,43,1,0,0,0,0,2,162188680
12056105,1,51,0,0,0,0,0,1,153008357
77329544,1,32,0,0,0,0,0,5,160207213
77329544,1,32,0,0,0,0,0,5,162888990
77329544,1,32,0,0,0,0,0,5,160206897
77329544,1,32,0,0,0,0,0,5,161404917
77329544,1,32,0,0,0,0,0,5,163216014
11307891,2,70,3,0,0,0,0,6,150347617
11307891,2,70,3,0,0,0,0,6,162900460
11307891,2,70,3,0,0,0,0,6,162900460
11307891,2,70,3,0,0,0,0,6,162893491
11307891,2,70,3,0,0,0,0,6,163127295
11307891,2,70,3,0,0,0,0,6,163127295
6970754,1,40,0,0,0,0,0,2,162469894
6970754,1,40,0,0,0,0,0,2,162827737
2279855,1,21,9,2,9,0,0,1,158652427
75445157,1,32,2,1,0,0,0,1,74873269
6936538,1,41,0,0,0,0,0,1,122643000
77236225,2,69,1,0,0,0,0,1,150570385
3365486,1,32,0,1,0,1,1,2,160782077
3365486,1,32,0,1,0,1,1,2,163154271
75296927,1,63,5,0,0,0,0,11,148005406
75296927,1,63,5,0,0,0,0,11,148005406
75296927,1,63,5,0,0,0,0,11,162521007
75296927,1,63,5,0,0,0,0,11,162521007
75296927,1,63,5,0,0,0,0,11,162194390
75296927,1,63,5,0,0,0,0,11,152714003
75296927,1,63,5,0,0,0,0,11,163028413
75296927,1,63,5,0,0,0,0,11,163028413
75296927,1,63,5,0,0,0,0,11,162521007
75296927,1,63,5,0,0,0,0,11,162521007
75296927,1,63,5,0,0,0,0,11,162521007
2086373,2,56,45,1,11,0,0,1,162398173
76506223,1,39,0,0,0,0,0,3,137118749
76506223,1,39,0,0,0,0,0,3,137118749
76506223,1,39,0,0,0,0,0,3,162949920
3706352,1,30,1,0,0,0,1,1,162523203
77328793,1,43,0,0,0,0,0,1,139971377
7563903,0,0,0,0,0,0,0,1,163180488
76444459,2,38,2,0,0,0,0,1,163220756
76999338,1,37,1,0,0,0,0,3,158768049
76999338,1,37,1,0,0,0,0,3,161402695
76999338,1,37,1,0,0,0,0,3,159207206
6507958,1,24,33,3,1,0,0,2,162523203
6507958,1,24,33,3,1,0,0,2,162523203
12673443,1,50,0,0,0,0,0,1,154807633
5447350,2,20,3,1,1,1,0,3,159624182
5447350,2,20,3,1,1,1,0,3,159624182
5447350,2,20,3,1,1,1,0,3,128774768
1927646,1,26,1,2,2,0,1,2,162523976
1927646,1,26,1,2,2,0,1,2,162725414
7182827,0,0,5,0,0,1,4,2,162188490
7182827,0,0,5,0,0,1,4,2,162523203
1147480,2,39,6,1,1,0,0,12,162188354
1147480,2,39,6,1,1,0,0,12,163065541
1147480,2,39,6,1,1,0,0,12,137119152
1147480,2,39,6,1,1,0,0,12,162984153
1147480,2,39,6,1,1,0,0,12,162984153
1147480,2,39,6,1,1,0,0,12,161384458
1147480,2,39,6,1,1,0,0,12,162728534
1147480,2,39,6,1,1,0,0,12,163136533
1147480,2,39,6,1,1,0,0,12,163136396
1147480,2,39,6,1,1,0,0,12,163062050
1147480,2,39,6,1,1,0,0,12,163063044
1147480,2,39,6,1,1,0,0,12,163060058
5106886,1,28,1,21,1,2,4,1,161818303
11771843,1,40,3,44,0,0,6,1,162194690
74830025,2,46,10,0,0,0,0,1,145642727
76154315,1,30,0,0,0,0,0,8,137119700
76154315,1,30,0,0,0,0,0,8,162975947
76154315,1,30,0,0,0,0,0,8,162949094
76154315,1,30,0,0,0,0,0,8,163151259
76154315,1,30,0,0,0,0,0,8,163058920
76154315,1,30,0,0,0,0,0,8,163058920
76154315,1,30,0,0,0,0,0,8,163058920
76154315,1,30,0,0,0,0,0,8,163058920
3459921,1,25,33,0,19,0,0,1,160630155
10389726,1,32,0,0,0,0,0,3,137119054
10389726,1,32,0,0,0,0,0,3,162798383
10389726,1,32,0,0,0,0,0,3,162177594
11412924,2,16,0,0,0,0,0,1,162523976
5734335,0,0,2,0,0,0,0,7,161479711
5734335,0,0,2,0,0,0,0,7,137119700
5734335,0,0,2,0,0,0,0,7,137119700
5734335,0,0,2,0,0,0,0,7,163167352
5734335,0,0,2,0,0,0,0,7,163151259
5734335,0,0,2,0,0,0,0,7,137119700
5734335,0,0,2,0,0,0,0,7,137119700
6043124,1,25,1,0,0,0,0,3,137119359
6043124,1,25,1,0,0,0,0,3,155158970
6043124,1,25,1,0,0,0,0,3,162984153
12321217,1,24,0,0,0,0,0,4,162469894
12321217,1,24,0,0,0,0,0,4,159705415
12321217,1,24,0,0,0,0,0,4,162889872
12321217,1,24,0,0,0,0,0,4,162469538
77266673,1,55,0,0,0,0,0,1,153518297
985446,1,40,2,0,0,0,0,1,149884118
436053,0,0,3,0,0,0,0,1,162523203
77271018,1,58,0,0,0,0,0,2,111539012
77271018,1,58,0,0,0,0,0,2,72580333
